model,dataset,method,batch_size,lr,wd,momentum,epochs,scheduler,seed,wd_sched,exp,sum_lr,best_test_acc,final_test_acc,final_train_loss,final_train_acc,final_test_loss,diverged,epochs_run,wall_time
mlp_bn,cifar10,SGDM+WD,128,0.1,0.0002324,0.9,100,cosine,42,iso_product,e12_matched,1974.55,56.61,56.6,0.0386066277134418,99.922,1.6072022157669068,0,100,461.2
mlp_bn,cifar10,SGD+WD,128,0.1,0.01162,0.0,100,cosine,42,iso_product,e12_matched,1974.55,52.5,38.52,2.0015188866424563,41.06,2.023195365142822,0,100,485.6
mlp_bn,cifar10,SGD+WD,128,0.1,0.2038,0.0,100,cosine,42,linear_up,e12_matched,1974.55,52.02,19.2,2.2942863671875,19.622,2.294343053817749,0,100,494.0
mlp_bn,cifar10,SGD+WD,128,0.1,0.05669,0.0,100,cosine,42,linear,e12_matched,1974.55,55.1,54.86,0.2798485390949249,94.952,1.4349536699295045,0,100,511.4
mlp_bn,cifar10,SGD+WD,128,0.1,0.02834,0.0,100,cosine,42,linear,e12_matched,1974.55,55.68,54.57,0.149737745141983,97.788,1.566109965133667,0,100,561.7
mlp_bn,cifar10,SGD+WD,128,0.1,0.08503,0.0,100,cosine,42,linear,e12_matched,1974.55,54.96,54.31,0.4949568763637543,87.642,1.366551414871216,0,100,562.1
mlp_bn,cifar10,SGD+WD,128,0.1,0.02324,0.0,100,cosine,42,iso_product,e12_matched,1974.55,49.15,10.0,2.302734375,10.0,2.302584982299805,0,100,564.1
mlp_bn,cifar10,SGD+WD,128,0.1,0.1359,0.0,100,cosine,42,linear_up,e12_matched,1974.55,52.58,39.51,1.934974101638794,42.648,1.9727792476654047,0,100,565.4
mlp_bn,cifar10,SGD+WD,128,0.1,0.06794,0.0,100,cosine,42,linear_up,e12_matched,1974.55,56.75,56.75,1.0905080611419675,76.532,1.4097441751480102,0,100,567.9
mlp_bn,cifar10,SGD+WD,128,0.1,0.2717,0.0,100,cosine,42,linear_up,e12_matched,1974.55,51.76,10.0,2.302734375,10.0,2.302585050201416,0,100,452.1
mlp_bn,cifar10,SGD+WD,128,0.1,0.03485,0.0,100,cosine,42,iso_product,e12_matched,1974.55,46.33,10.0,2.302734375,10.0,2.3025852306365966,0,100,464.5
mlp_bn,cifar10,SGD+WD,128,0.1,0.1134,0.0,100,cosine,42,linear,e12_matched,1974.55,31.66,31.53,1.54867097782135,39.0,1.7599401443481446,0,100,462.0
mlp_bn,cifar10,SGD+WD,128,0.1,0.4076,0.0,100,cosine,42,linear_up,e12_matched,1974.55,51.17,10.0,2.302734375,10.0,2.3025850524902345,0,100,520.2
mlp_bn,cifar10,SGD+WD,128,0.1,0.04647,0.0,100,cosine,42,iso_product,e12_matched,1974.55,44.62,10.0,2.302734375,10.0,2.302585247039795,0,100,524.9
mlp_bn,cifar10,SGD+WD,128,0.1,0.06971,0.0,100,cosine,42,iso_product,e12_matched,1974.55,41.43,10.0,2.302734375,10.0,2.302585054397583,0,100,562.4
mlp_bn,cifar10,SGD+WD,128,0.1,0.6114,0.0,100,cosine,42,linear_up,e12_matched,1974.55,51.57,10.0,2.302734375,10.0,2.302585134887696,0,100,568.3
mlp_bn,cifar10,SGD+WD,128,0.1,0.1701,0.0,100,cosine,42,linear,e12_matched,1974.55,10.0,10.0,2.302734375,10.0,2.3025851554870607,0,100,577.1
mlp_bn,cifar10,SGD+WD,128,0.1,0.2551,0.0,100,cosine,42,linear,e12_matched,1974.55,10.0,10.0,2.302734375,10.0,2.302585172653198,0,100,424.7
mlp_bn,cifar10,SGD+WD,128,0.1,1.019,0.0,100,cosine,42,linear_up,e12_matched,1974.55,50.84,10.0,2.302734375,10.0,2.3025850723266603,0,100,423.2
mlp_bn,cifar10,SGD+WD,128,0.1,0.1046,0.0,100,cosine,42,iso_product,e12_matched,1974.55,33.48,10.0,2.302734375,10.0,2.302585122680664,0,100,524.4
mlp_bn,cifar10,SGD+WD,128,0.1,0.4252,0.0,100,cosine,42,linear,e12_matched,1974.55,10.0,10.0,2.302734375,10.0,2.302585033035278,0,100,413.0
mlp_bn,cifar10,SGD+WD,128,0.1,0.1743,0.0,100,cosine,42,iso_product,e12_matched,1974.55,10.0,10.0,2.302734375,9.982,2.3025851612091066,0,100,408.6
vgg13,cifar100,SGD+WD,128,0.1,0.001,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,73.72,73.59,0.0110029257434606,99.96,1.058013515377045,0,100,1477.1
vgg13,cifar100,SGD+WD,128,0.1,0.002,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,74.43,74.26,0.0172483617985248,99.966,1.0260901867866516,0,100,1503.7
vgg13,cifar100,SGD+WD,128,0.1,0.003,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,74.85,74.8,0.023870353705883,99.956,1.0131648945808411,0,100,1519.6
vgg13,cifar100,SGD+WD,128,0.1,0.005,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,75.13,75.07,0.0393355787432193,99.928,1.0198665592193603,0,100,1531.0
vgg13,cifar100,SGD+WD,128,0.1,0.0075,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,76.08,76.07,0.0615464568161964,99.892,1.000093515777588,0,100,1465.4
vgg13,cifar100,SGD+WD,128,0.1,0.01,0.0,100,cosine,42,fixed,e12_fixed,1974.5500000000009,75.6,75.29,0.0871477539658546,99.8,1.0157385090827942,0,100,1472.2
